2,"[104.067839, 30.662848]",四川省民用爆炸物品行业管理办公室,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,[],成都市,青羊区,"104.070056,30.659707"
2,"[104.067839, 30.662848]",成都市第二幼儿园,科教文化服务;学校;幼儿园,[],成都市,青羊区,"104.069849,30.661537"
2,"[104.067839, 30.662848]",四川省低空空域协同管理委员会办公室,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,[],成都市,青羊区,"104.069974,30.659929"
2,"[104.067839, 30.662848]",四川省轻纺工业厅宿舍,商务住宅;住宅区;宿舍,[],成都市,青羊区,"104.069614,30.660644"
2,"[104.067839, 30.662848]",四川省国防科技情报研究所,科教文化服务;科研机构;科研机构,[],成都市,青羊区,"104.070064,30.659952"
2,"[104.067839, 30.662848]",东华正街33号院,商务住宅;住宅区;住宅区,[],成都市,青羊区,"104.069919,30.659804"
2,"[104.067839, 30.662848]",成都地一大道23(出入口),购物服务;特色商业街;特色商业街,[],成都市,青羊区,"104.070623,30.660736"
2,"[104.067839, 30.662848]",美欣医疗美容,医疗保健服务;专科医院;整形美容,[],成都市,青羊区,"104.070560,30.660361"
2,"[104.067839, 30.662848]",嘉好大厦微型消防站,政府机构及社会团体;政府机关;政府机关相关,[],成都市,青羊区,"104.070355,30.659736"
2,"[104.067839, 30.662848]",童话吉他俱乐部(天府广场店),科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.070482,30.659569"
2,"[104.067839, 30.662848]",同成广告(东华正街),公司企业;公司;广告装饰,[],成都市,青羊区,"104.069805,30.659949"
2,"[104.067839, 30.662848]",四川省成都市国力公证处,政府机构及社会团体;公检法机构;公证鉴定机构,[],成都市,青羊区,"104.070587,30.660851"
2,"[104.067839, 30.662848]",520学院,科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.070577,30.660207"
2,"[104.067839, 30.662848]",慧算账财务公司,金融保险服务;保险公司;保险公司,[],成都市,青羊区,"104.070347,30.660293"
2,"[104.067839, 30.662848]",多迪互联网公司,公司企业;公司;公司,[],成都市,青羊区,"104.070347,30.660417"
2,"[104.067839, 30.662848]",汉庭快捷盐市口店连锁经济型,购物服务;超级市场;超市,[],成都市,青羊区,"104.069678,30.660150"
2,"[104.067839, 30.662848]",成都巴奥克科技有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.070483,30.659896"
3,"[104.062389, 30.660318]",天府广场时尚购物中心,购物服务;商场;购物中心,[],成都市,青羊区,"104.065455,30.657636"
3,"[104.062389, 30.660318]",原成都市政府办公楼,政府机构及社会团体;政府机关;政府机关相关,[],成都市,青羊区,"104.065211,30.658841"
3,"[104.062389, 30.660318]",四分之三车站,体育休闲服务;娱乐场所;娱乐场所,[],成都市,青羊区,"104.064684,30.657811"
3,"[104.062389, 30.660318]",红领天地(今站购物中心店),购物服务;商场;普通商场,[],成都市,青羊区,"104.064782,30.657862"
3,"[104.062389, 30.660318]",REMAX潮品手机配件与维修,购物服务;家电电子卖场;手机销售,[],成都市,青羊区,"104.064761,30.657707"
3,"[104.062389, 30.660318]",魔幻粘土艺术中心,科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.065140,30.657478"
3,"[104.062389, 30.660318]",成都格力空调技术公司,公司企业;公司;公司,[],成都市,青羊区,"104.065546,30.658471"
3,"[104.062389, 30.660318]",成都市公安局青羊区分局警务工作服务站天府广场站,政府机构及社会团体;公检法机构;公检法机关,[],成都市,青羊区,"104.064567,30.658032"
3,"[104.062389, 30.660318]",人社劳动就业服务窗口(西华门社区党群服务中心),政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.064811,30.657696"
4,"[104.06593322754, 30.663528442383]",东华大厦(东华门街),商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.069142,30.661317"
4,"[104.06593322754, 30.663528442383]",东华门街8号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.068439,30.661172"
4,"[104.06593322754, 30.663528442383]",大有巷18号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.069523,30.661327"
4,"[104.06593322754, 30.663528442383]",大有巷12号小区,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.069349,30.661479"
4,"[104.06593322754, 30.663528442383]",东御河社区,商务住宅;住宅区;社区中心,[],成都市,青羊区,"104.068484,30.661499"
4,"[104.06593322754, 30.663528442383]",四川优诣教育科技有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.069062,30.661201"
4,"[104.06593322754, 30.663528442383]",万源市招商引资分局,政府机构及社会团体;政府机关;政府机关相关,[],成都市,青羊区,"104.068682,30.661305"
4,"[104.06593322754, 30.663528442383]",万源市人民政府驻蓉联联络处,政府机构及社会团体;政府机关;外地政府办,[],成都市,青羊区,"104.068682,30.661305"
5,"[104.065792, 30.661849]",四川物资大厦,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.069557,30.658767"
5,"[104.065792, 30.661849]",四川大剧院,体育休闲服务;影剧院;剧场,[],成都市,青羊区,"104.068258,30.658963"
5,"[104.065792, 30.661849]",东骅超市(东骅店),购物服务;超级市场;超市,[],成都市,青羊区,"104.069209,30.658868"
5,"[104.065792, 30.661849]",恒企会计培训(成都天府广场校区),科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.069225,30.658819"
5,"[104.065792, 30.661849]",地利集团,公司企业;公司企业;公司企业,[],成都市,青羊区,"104.069590,30.658792"
6,"[104.065907, 30.663013]",人民中路一段5号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.067898,30.660429"
6,"[104.065907, 30.663013]",青年路社区,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.069132,30.660475"
6,"[104.065907, 30.663013]",中共青年路社区委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.069132,30.660475"
6,"[104.065907, 30.663013]",青年路社区居民代表会议工作委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.069133,30.660475"
6,"[104.065907, 30.663013]",青年路社区人民调解委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.069133,30.660475"
6,"[104.065907, 30.663013]",青年路社区党务监督委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.069133,30.660475"
6,"[104.065907, 30.663013]",青年路社区治保委员会,政府机构及社会团体;公检法机构;社会治安机构,[],成都市,青羊区,"104.069102,30.660345"
6,"[104.065907, 30.663013]",青年路社区综合文化活动室,商务住宅;住宅区;社区中心,[],成都市,青羊区,"104.069133,30.660475"
7,"[104.058609, 30.652634]",天府绿洲,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.061039,30.649488"
7,"[104.058609, 30.652634]",宏达国际广场,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.060575,30.649013"
7,"[104.058609, 30.652634]",兴源商务写字楼,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.061187,30.649515"
7,"[104.058609, 30.652634]",成都市人事局人才培训大厦,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.062185,30.650516"
7,"[104.058609, 30.652634]",成都中山骨科医院,医疗保健服务;专科医院;骨科医院,[],成都市,青羊区,"104.061464,30.65022"
7,"[104.058609, 30.652634]",二级甲等骨科专科医院,医疗保健服务;专科医院;骨科医院,[],成都市,青羊区,"104.061383,30.650048"
7,"[104.058609, 30.652634]",急诊中山医院,医疗保健服务;综合医院;综合医院,[],成都市,青羊区,"104.061647,30.650261"
7,"[104.058609, 30.652634]",文庙前街70号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.060499,30.651137"
7,"[104.058609, 30.652634]",中南大街58号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.061993,30.650202"
7,"[104.058609, 30.652634]",文庙前街50号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.061238,30.650153"
7,"[104.058609, 30.652634]",孟家巷小区,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.060944,30.651022"
7,"[104.058609, 30.652634]",四川银行(成都青羊支行),金融保险服务;银行;银行,[],成都市,青羊区,"104.061769,30.649804"
7,"[104.058609, 30.652634]",成都市第六幼儿园文庙园区,科教文化服务;学校;幼儿园,[],成都市,青羊区,"104.061116,30.651546"
7,"[104.058609, 30.652634]",文庙前街67号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.060001,30.650249"
7,"[104.058609, 30.652634]",中南大街小区,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.061928,30.650225"
7,"[104.058609, 30.652634]",华警安防,购物服务;家电电子卖场;数码电子,[],成都市,青羊区,"104.062081,30.649962"
7,"[104.058609, 30.652634]",HUAWEI,购物服务;家电电子卖场;数码电子,[],成都市,青羊区,"104.060187,30.650552"
7,"[104.058609, 30.652634]",渤海财险,金融保险服务;保险公司;保险公司,[],成都市,青羊区,"104.060575,30.649013"
7,"[104.058609, 30.652634]",华盾盾安,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,[],成都市,青羊区,"104.062103,30.650000"
7,"[104.058609, 30.652634]",青羊区汪家拐街道调解服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,青羊区,"104.059983,30.650256"
7,"[104.058609, 30.652634]",利群通讯(文庙店),购物服务;家电电子卖场;手机销售,[],成都市,青羊区,"104.060263,30.650517"
7,"[104.058609, 30.652634]",茶机麻,体育休闲服务;娱乐场所;娱乐场所,[],成都市,青羊区,"104.060771,30.650296"
7,"[104.058609, 30.652634]",汪家拐街道食品药品监督管理所,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.059983,30.650256"
7,"[104.058609, 30.652634]",恒久安安防,购物服务;家电电子卖场;数码电子,[],成都市,青羊区,"104.062090,30.649978"
7,"[104.058609, 30.652634]",锦安安全通讯,购物服务;家电电子卖场;手机销售,[],成都市,青羊区,"104.062151,30.650083"
7,"[104.058609, 30.652634]",成都警兴安防设备有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.062176,30.650145"
8,"[104.040942, 30.657944]",百花潭公园,风景名胜;公园广场;公园,[],成都市,青羊区,"104.043653,30.656117"
8,"[104.040942, 30.657944]",百兴苑,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.042312,30.654885"
8,"[104.040942, 30.657944]",嘻贰叁剧场,体育休闲服务;影剧院;剧场,[],成都市,青羊区,"104.043182,30.656348"
8,"[104.040942, 30.657944]",HUN Bar(百花潭店),体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.044226,30.655182"
8,"[104.040942, 30.657944]",在不在耍家啤酒,体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.042720,30.655055"
8,"[104.040942, 30.657944]",河马,体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.042549,30.655071"
8,"[104.040942, 30.657944]",音乐房子+(百花潭店),科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.044569,30.655144"
8,"[104.040942, 30.657944]",有名堂成都人的小酒馆,体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.042238,30.655189"
9,"[104.04078, 30.655316]",百花苑(一环路西一段),商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.042299,30.652677"
9,"[104.04078, 30.655316]",大石东路9号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.044434,30.65259"
9,"[104.04078, 30.655316]",大石东路农行宿舍,商务住宅;住宅区;宿舍,[],成都市,青羊区,"104.044414,30.652675"
9,"[104.04078, 30.655316]",百花东路5号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.043715,30.653324"
9,"[104.04078, 30.655316]",辅仁智成高中生学辅导,科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.042389,30.653383"
9,"[104.04078, 30.655316]",一环路西一段五块石成长司宿舍,商务住宅;住宅区;宿舍,[],成都市,青羊区,"104.042820,30.652278"
9,"[104.04078, 30.655316]",成都宇宙人信息产业有限责任公司,公司企业;公司企业;公司企业,[],成都市,青羊区,"104.042883,30.653249"
10,"[104.006882, 30.701363]",大院人家,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.008954,30.698582"
10,"[104.006882, 30.701363]",丹秋·名师堂(蜀汉校区),科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.008724,30.698900"
10,"[104.006882, 30.701363]",蜀汉教学点,科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.009011,30.698517"
11,"[104.054947, 30.669152]",黄瓦街56号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.056614,30.666517"
11,"[104.054947, 30.669152]",黄瓦街派出所商业街警务室,政府机构及社会团体;公检法机构;公安警察,[],成都市,青羊区,"104.056713,30.666137"
11,"[104.054947, 30.669152]",无限流武道研修会,科教文化服务;科研机构;科研机构,[],成都市,青羊区,"104.056469,30.666803"
11,"[104.054947, 30.669152]",成都市满蒙人民学习委员会,政府机构及社会团体;政府机关;地市级政府及事业单位,[],成都市,青羊区,"104.057219,30.666725"
11,"[104.054947, 30.669152]",院里,商务住宅;住宅区;住宅区,[],成都市,青羊区,"104.056983,30.666647"
11,"[104.054947, 30.669152]",商业后街81号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.057729,30.666115"
11,"[104.054947, 30.669152]",百汇吉便民健康连锁,医疗保健服务;诊所;诊所,[],成都市,青羊区,"104.057182,30.667133"
11,"[104.054947, 30.669152]",爱尔培训学校,科教文化服务;培训机构;培训机构,[],成都市,青羊区,"104.056372,30.666867"
11,"[104.054947, 30.669152]",成都燚鼎发商贸有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.057744,30.666873"
11,"[104.054947, 30.669152]",五洲·成都51号公寓,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.057402,30.666606"
11,"[104.054947, 30.669152]",成都冒椒火辣餐饮管理有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.057831,30.666963"
11,"[104.054947, 30.669152]",成都黄瓦婴幼园,科教文化服务;学校;幼儿园,[],成都市,青羊区,"104.056847,30.667174"
12,"[104.056582, 30.668782]",四川省委编办,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,[],成都市,青羊区,"104.059456,30.666110"
12,"[104.056582, 30.668782]",商业街后街5号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.059505,30.666052"
12,"[104.056582, 30.668782]",鑫马通讯,购物服务;家电电子卖场;手机销售,[],成都市,青羊区,"104.059453,30.666329"
12,"[104.056582, 30.668782]",中国电信股份有限公司(成都青羊区分公司),公司企业;公司;电信公司,[],成都市,青羊区,"104.059237,30.666556"
12,"[104.056582, 30.668782]",四川省新农村建设开发基金会秘书处,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,[],成都市,青羊区,"104.058865,30.666201"
12,"[104.056582, 30.668782]",成都汇聚通讯设备有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.059552,30.666577"
12,"[104.056582, 30.668782]",中共商业街社区委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.059447,30.666552"
12,"[104.056582, 30.668782]",中国共产党成都市青羊区少城街道商业街社区纪律检查委员会,政府机构及社会团体;政府机关;政府机关相关,[],成都市,青羊区,"104.059556,30.666691"
12,"[104.056582, 30.668782]",成都市青羊区少城街道商业街社区居民委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,青羊区,"104.059598,30.666584"
13,"[104.050695, 30.670809]",明堂创意工作区,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.052898,30.668555"
13,"[104.050695, 30.670809]",小通巷8号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.052953,30.668187"
13,"[104.050695, 30.670809]",奎星楼街53号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.053433,30.668333"
13,"[104.050695, 30.670809]",经信苑,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.053329,30.667967"
13,"[104.050695, 30.670809]",小通公寓,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.053463,30.667998"
13,"[104.050695, 30.670809]",阿和家精酿馆,体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.052797,30.668193"
13,"[104.050695, 30.670809]",中同仁路39号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.052837,30.667709"
13,"[104.050695, 30.670809]",成都市城建工程公司,公司企业;公司;公司,[],成都市,青羊区,"104.052691,30.668773"
14,"[104.060814, 30.666648]",成都市房屋产权登记中心,政府机构及社会团体;政府机关;政府机关相关,[],成都市,青羊区,"104.062680,30.664510"
15,"[104.052302, 30.670208]",奎星楼街11号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.055264,30.667538"
15,"[104.052302, 30.670208]",栅子街3号院子,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.055047,30.666572"
15,"[104.052302, 30.670208]",友和苑,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.055035,30.667617"
15,"[104.052302, 30.670208]",捷隆公寓,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.055035,30.667241"
15,"[104.052302, 30.670208]",白玛小酒馆(宽窄巷子店),体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.054206,30.667539"
15,"[104.052302, 30.670208]",依旧小屋Still Bar,体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.055245,30.666640"
15,"[104.052302, 30.670208]",合·TATTOO BAR·刺青酒馆,体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.054533,30.667445"
15,"[104.052302, 30.670208]",space(奎星楼街店),体育休闲服务;娱乐场所;酒吧,[],成都市,青羊区,"104.055450,30.667360"
15,"[104.052302, 30.670208]",文创超市,购物服务;超级市场;超市,[],成都市,青羊区,"104.054632,30.667399"
15,"[104.052302, 30.670208]",微领地网络服务中心(萝北店),体育休闲服务;娱乐场所;网吧,[],成都市,青羊区,"104.054768,30.666843"
15,"[104.052302, 30.670208]",禾希文化,公司企业;公司;公司,[],成都市,青羊区,"104.055035,30.667241"
15,"[104.052302, 30.670208]",四川省烟草公司(成都市公司),公司企业;公司;公司,[],成都市,青羊区,"104.055590,30.668106"
16,"[104.068995, 30.663544]",兴业银行(提督街支行),金融保险服务;银行;兴业银行,[],成都市,青羊区,"104.071968,30.660378"
16,"[104.068995, 30.663544]",鼓楼南街57号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.072086,30.661315"
16,"[104.068995, 30.663544]",四川国际大厦E区,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.072136,30.660623"
16,"[104.068995, 30.663544]",鼓楼南街51号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.071897,30.661016"
16,"[104.068995, 30.663544]",鼓楼南街70号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.07262,30.661539"
16,"[104.068995, 30.663544]",鼓楼南街71号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.071811,30.66178"
16,"[104.068995, 30.663544]",鼓楼南街59号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.072115,30.661499"
16,"[104.068995, 30.663544]",中国石油四川销售公司(鼓楼南街),公司企业;公司;冶金化工,[],成都市,青羊区,"104.072181,30.660591"
16,"[104.068995, 30.663544]",兴业银行(成都分行),金融保险服务;银行;兴业银行|金融保险服务;银行相关;银行相关,[],成都市,青羊区,"104.071990,30.660381"
16,"[104.068995, 30.663544]",四川靓号集团有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.072622,30.661653"
16,"[104.068995, 30.663544]",中国工商银行,金融保险服务;银行;中国工商银行,[],成都市,青羊区,"104.072325,30.661821"
16,"[104.068995, 30.663544]",四川众赏国际圣瑞方舟建筑劳务有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.072391,30.660928"
16,"[104.068995, 30.663544]",天府商贸公司,公司企业;公司;公司,[],成都市,青羊区,"104.072138,30.661219"
17,"[104.070047, 30.665496]",鼓楼国际,商务住宅;楼宇;商务写字楼,[],成都市,青羊区,"104.073205,30.662979"
17,"[104.070047, 30.665496]",成都市公安局交通管理局,政府机构及社会团体;交通车辆管理;交通管理机构,[],成都市,青羊区,"104.072904,30.662417"
17,"[104.070047, 30.665496]",鼓楼清真寺,风景名胜;风景名胜;回教寺,[],成都市,青羊区,"104.071949,30.663176"
17,"[104.070047, 30.665496]",鼓楼清具守,风景名胜;风景名胜;风景名胜,[],成都市,青羊区,"104.072095,30.663148"
17,"[104.070047, 30.665496]",国华人寿保险股份有限公司四川分公司,金融保险服务;保险公司;保险公司,[],成都市,青羊区,"104.073303,30.662921"
17,"[104.070047, 30.665496]",鼓楼南街100号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.072661,30.66201"
17,"[104.070047, 30.665496]",鼓楼南街174号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.072386,30.663279"
17,"[104.070047, 30.665496]",成都市公安局经济犯罪举报中心,政府机构及社会团体;公检法机构;公安警察,[],成都市,青羊区,"104.073252,30.663438"
17,"[104.070047, 30.665496]",成都市公安局经侦支队经济犯罪举报中心,政府机构及社会团体;公检法机构;公安警察,[],成都市,青羊区,"104.073442,30.663345"
17,"[104.070047, 30.665496]",红旗超市(鼓楼南街店),购物服务;超级市场;超市,[],成都市,青羊区,"104.072112,30.662602"
17,"[104.070047, 30.665496]",贰次人生探案馆,体育休闲服务;娱乐场所;娱乐场所,[],成都市,青羊区,"104.071904,30.663407"
17,"[104.070047, 30.665496]",四川方大设计,公司企业;公司;广告装饰,[],成都市,青羊区,"104.072960,30.663219"
17,"[104.070047, 30.665496]",路先生川卤现捞总部,公司企业;公司;公司,[],成都市,青羊区,"104.072140,30.662828"
17,"[104.070047, 30.665496]",成都同帆商贸有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.073310,30.662917"
17,"[104.070047, 30.665496]",磐谷云融成都分公司,公司企业;公司企业;公司企业,[],成都市,青羊区,"104.073139,30.662825"
17,"[104.070047, 30.665496]",四川井上建筑设计有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.073310,30.662917"
17,"[104.070047, 30.665496]",四川门店帮电子商务有限公司,公司企业;公司;公司,[],成都市,青羊区,"104.073213,30.662992"
17,"[104.070047, 30.665496]",北京港源建筑装饰工程有限公司(四川分公司),公司企业;公司;公司,[],成都市,青羊区,"104.073301,30.663088"
18,"[104.05632, 30.667914]"
19,"[104.055696, 30.664902]",桂花巷小区,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058720,30.662342"
19,"[104.055696, 30.664902]",桂花巷56号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058723,30.662422"
19,"[104.055696, 30.664902]",斌升街24号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058219,30.661918"
19,"[104.055696, 30.664902]",仁厚街23号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.059180,30.662559"
19,"[104.055696, 30.664902]",斌升街22号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058370,30.661889"
19,"[104.055696, 30.664902]",仁厚街31号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058396,30.662802"
19,"[104.055696, 30.664902]",多子巷19号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.05905,30.663341"
19,"[104.055696, 30.664902]",斌升街18号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058781,30.661703"
19,"[104.055696, 30.664902]",桂花巷51号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058678,30.662066"
19,"[104.055696, 30.664902]",四川省水文水资源勘测局,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,[],成都市,青羊区,"104.058032,30.662548"
19,"[104.055696, 30.664902]",多子巷21号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058176,30.663442"
19,"[104.055696, 30.664902]",桂花巷59号院,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.05801,30.66217"
19,"[104.055696, 30.664902]",成都市青羊区社会组织优化中心,政府机构及社会团体;政府机关;区县级政府及事业单位,[],成都市,青羊区,"104.058134,30.661893"
19,"[104.055696, 30.664902]",水文水资源勘测局一二三号住宅区,商务住宅;住宅区;住宅小区,[],成都市,青羊区,"104.058057,30.662625"
